imdb_id,title,year,rating,votes
tt0215789,Gawaahi,1989,5.6,34
tt0239700,Naya Zamana,1935,-,-
tt0232639,Shrimati Ji,1952,4.1,7
tt0988036,Fear,I 2007,3.6,125
tt10986080,Kandy Twist,2019,8.2,8
tt0155142,Sarkar,1951,-,-
tt10883210,Dhadke Dil Baar Baar,2019,-,-
tt4002058,Dil Se Teri Yaad Na Jaye,2003,-,-
tt0489530,Nyaydaata,1999,5.0,13
tt0247681,Samrat,1954,-,-
tt3255586,P Se PM Tak,2015,3.9,80
tt0253529,Raj Rani Meera,1956,-,-
tt0214943,Mehandi,1947,-,-
tt3848888,The Shaukeens,2014,4.9,"2,873"
tt3083912,Lady James Bond,1972,-,-
tt0036064,Kanoon,1943,-,-
tt3713428,Kaanta,1998,-,-
tt0231898,Khoj,1971,5.5,6
tt5527586,It's a Man's World,2009,-,-
tt0857395,Prateeksha,2006,5.5,46
-,Banda Nawaz,,-,-
tt0364218,Bachpan,1963,5.2,5
tt2675978,Dedh Ishqiya,2014,7.1,"6,934"
tt0359496,Janam Janam,1988,5.8,41
tt4949996,The Real De Dana Dan,2004,-,-
tt0326722,Agnivarsha: The Fire and the Rain,2002,4.6,359
tt8269104,Famous Pandey,2017,4.9,7
tt0277024,Hum Rahe Na Hum,1984,6.4,12
tt7581902,Sonu Ke Titu Ki Sweety,2018,7.1,"19,673"
tt0230935,Vasant Prabha,1935,-,-
tt0145851,Jagriti,1955,6.9,128
tt0361803,Kismat Ka Shikar,1934,-,-
tt4770218,Sultan - E- Alam,1956,-,-
tt0404175,Khoobsurat Dhokha,1959,-,-
tt0260579,Yeh Desh,1984,5.9,37
tt0298327,Fakira,1976,6.5,96
tt4319616,Khaufnaak Shikanja,2004,-,-
tt2589006,Agni Prem,1996,-,-
tt0232260,Palki,1967,5.5,35
tt4200378,Fashion Show,2000,-,-
tt0456165,Salaam Namaste,2005,6.2,"6,902"
tt0156642,Jeevan Natak,1935,6.2,12
tt8961674,School Chalega..!,2017,-,-
tt0155762,Iran Ki Ek Raat,1949,-,-
tt7476874,Adrishya,2017,3.3,100
tt3496948,Paisa Aur Zindagi,1970,-,-
tt0390650,Ziarat Gahe Hind,1970,-,-
tt3628860,Khel Jawani Ka,1989,-,-
tt0244713,Phir Kab Milogi,1974,6.2,44
tt3949018,Shaitan Mantrik,2002,-,-
tt0247151,Actress,1948,6.2,5
tt0396421,Aakhri Chetawani,1993,-,-
tt0030505,Nirmala,1938,5.5,14
tt3916592,Ab Kya Hoga,2002,-,-
tt0215872,Ishwar Bhakti,1951,-,-
tt9445490,Lahore To Calcutta,1938,-,-
tt4781856,Abdul Qayyoom Khan,1968,-,-
tt2808252,Daku Raja,1987,-,-
tt0250937,Ankhon Mein Tum Ho,1997,5.6,45
tt8291224,Uri: The Surgical Strike,2018,8.2,"44,391"
tt0091512,Mera Dharam,1986,4.1,8
tt2224254,3 Bachelors,2012,3.3,164
tt0411469,Hazaaron Khwaishein Aisi,2003,7.9,"4,709"
tt3064584,Saraswati Lakshmi Parvati,1975,-,-
tt0319480,Hafta Vasuli,1998,5.0,24
tt2567704,Jai Jwala Maa,2000,-,-
tt0241873,Raju Aur Gangaram,1962,-,-
tt1474271,Love Khichdi,2009,5.7,301
tt3085914,Roshni aur Andhera,1974,-,-
tt1620697,Bhavnao Ko Samjho,2010,4.2,75
tt4509334,Manav Aur Manovigyan,1991,-,-
tt3477088,Yeh Chor Yeh Lutere,1974,-,-
tt1182884,Dulha Mil Gaya,2010,4.2,"2,478"
tt0165610,Agent Vinod,1977,5.7,84
tt2739370,Yeh Hain Basti Badmashon Ki,1999,-,-
tt0392741,Samundari Daku,1956,6.4,5
tt0284811,Aarzoo,1999,5.4,"1,431"
tt8061218,Indian Never Again Nirbhaya,2018,6.7,26
tt0115009,Yaraana,1995,4.7,332
tt0770214,Kabul Express,2006,6.8,"3,142"
tt0156985,Sadak,1991,6.6,"2,287"
tt4814348,Alladin Ka Beta,1955,-,-
tt0232674,Son of India,1962,5.8,50
tt0391536,Wrong Number,I 2003,4.0,56
tt0157974,Mardon Wali Baat,1988,4.9,52
tt10428612,DEV!LL,2019,-,-
tt0154412,Dil Aur Deewaar,1978,5.5,30
tt0451919,Socha Na Tha,2005,7.4,"7,445"
tt7687138,Bhor: Dawn,2018,7.4,143
-,Rocky the Slave,,-,-
tt5068892,Kerry on Kutton,2016,5.7,215
tt4278952,Kill the Rapist?,2018,-,-
tt3521072,Besharam Ratein,1990,-,-
tt4581722,Ishq Ke Parindey,2015,6.8,51
tt1773301,Bebus,1979,6.6,7
tt11570374,Had Ho Gayi,2012,-,-
tt9441428,Lafange Nawab,2019,-,-
tt2795938,Daku Ravi Himmatwali,1984,-,-
tt0247992,Dulhan Hum Le Jayenge,2000,5.0,"3,012"
tt5638474,Wajah Tum Ho,2016,4.3,"1,129"
tt0495245,Wounded,2007,5.7,11
tt0162480,Mr. & Mrs. Khiladi,1997,6.4,"5,940"
tt3516830,Aag Aur Shabab,1990,-,-
tt6802014,Kapat,2017,-,-
tt0120117,Shikari,2000,4.5,423
tt2946958,Anokhi Dulhan,1986,-,-
tt0267628,Kajal,1948,-,-
tt0390669,Zulm Ko Jala Doonga,1988,4.6,11
tt8936268,Myrah,2018,5.7,13
tt0048951,Some Where in Delhi,1956,5.1,9
tt0305993,Pyaasi Aankhen,1983,5.6,10
tt0109555,Darr,1993,7.8,"22,352"
tt0368811,Jajantaram Mamantaram,2003,5.8,819
tt3501576,Amshini,1987,-,-
tt0377504,Bhakti,1939,-,-
tt0214903,Maha Yatra,1987,-,-
tt0290183,Elaan,1994,5.3,839
tt3713672,Aurat Ki Pyaas,1999,-,-
tt6755888,ISIS: Enemies of Humanity,2017,7.5,8
tt0378191,Khooni Kaun,1936,-,-
-,We Call It the School,,-,-
tt6405220,Bulund,1993,5.6,41
tt0267548,Haseena Maan Jaayegi,1999,6.2,"2,977"
tt4968800,Qurbani: The Sacrifice,2001,-,-
tt0449868,Chambal Ke Daku,1982,5.8,5
tt8060624,Nawabzaade,2018,4.4,853
tt0213931,Neelam Pari,1952,-,-
tt3914338,Khoobsurat Khiladi,2002,-,-
tt3918516,Chaalbaaz Haseena,2002,-,-
tt1471144,340,2009,4.6,9
tt0371366,Usha Haran,1940,-,-
tt3673398,Jungle Ki Raatein,1991,-,-
tt0260155,Mahakaal,1994,4.4,240
tt0156192,Zindagi,1940,7.0,12
tt6543276,Kid Krrish,2013,7.1,18
tt0230863,Teer Aur Talwar,1960,-,-
tt0359580,Ladies Tailor,1981,5.8,27
tt0262623,Miss 1933,1933,-,-
tt0154862,Meharbani,1950,-,-
tt0379256,Dhoop Chhaon,1954,-,-
tt0152836,Taal,1999,6.7,"5,013"
tt0762092,Doodh Aur Apheem,2006,7.1,16
tt0473310,Ram Gopal Varma Ki Aag,2007,1.7,"6,578"
tt3717786,Seven Nights,1999,-,-
tt6433104,A Million Rivers,2016,-,-
tt9537070,Kanpur Ke Sholay,2019,-,-
tt0231646,Ghar Ghar Ki Kahani,1988,4.9,202
tt3160450,Ooops a Desi,2013,6.4,176
tt2677046,Mohabbat Pehli Nazar Mein,1991,-,-
tt1839596,Rockstar,2011,7.7,"40,066"
-,Retirement,2021,-,-
tt0367723,Farishta Ya Qatil,1977,5.2,13
tt4882626,Rasbhari Jawani,2005,-,-
tt3439344,Sakhi Lutera,1969,-,-
tt2885332,Aur Ek Dharmatma,1991,7.6,5
tt2367056,Chal Pichchur Banate Hain,2012,6.1,47
tt0154993,Pardesi Mehmaan,1948,-,-
tt2782954,Toofan Aur Bijlee,1975,-,-
tt2779310,Fitarat,1986,-,-
tt0215267,Trisandhya,1972,-,-
tt8860624,Mast Curry,2014,-,-
tt4004766,Jungle Ki Nagin,2003,-,-
tt0359960,Sewak,1975,6.7,9
tt8532534,Darklight,2019,6.5,8
tt2787204,Gawaah,1979,-,-
tt3430024,Duniya Hai Dilwalon Ki,1966,-,-
-,Law Day Lag Gae,,-,-
tt0430232,International Crook,1974,6.5,62
tt3111324,Pattharon Ka Shaher,1972,-,-
tt0242309,Bhagwan Parshuram,1970,8.9,9
tt0112272,Ab Insaf Hoga,1995,5.0,30
tt0381356,Lal Bujakkad,1938,-,-
tt0237395,Lal Patthar,1971,6.5,115
tt0404537,Vansh,1992,6.1,76
tt8562960,Shaheed Chandrashekhar Azaad,2020,-,-
tt0231414,Daasi,1981,5.0,32
tt1219315,Bandie,1978,4.6,25
tt0379818,I - Proud to be an Indian,2004,6.1,522
tt13925648,Step Out,2021,8.1,28
tt0078738,Ahinsa,1979,4.1,10
tt2666420,Dangerous Night,2003,-,-
tt10670724,Hyderabad Nawabs 2,2019,5.2,26
tt1339454,Khallas: The Beginning of End,2007,4.0,11
tt0286938,Salma Pe Dil Aa Gaya,1997,5.8,25
tt0217632,Love You Hamesha,2001,5.2,60
tt6651098,Online Gurukul,2017,4.6,20
tt7027262,Kismetwali,1947,-,-
tt0453978,Yakeen,2005,5.1,693
tt2958964,"Ankur, Mania Aur Kabutar (Operation Pink Pigeon)",1989,-,-
tt0215988,Mere Humsafar,1970,7.0,52
tt2317337,Vicky Donor,2012,7.8,"40,082"
tt0154820,Main Tere Liye,1988,6.8,13
tt1883209,Hare Krishna,II 1974,-,-
tt0425521,Taqdeerwale,1948,-,-
-,Fateacher,,-,-
tt0233635,Ek Pal,1986,6.8,42
tt1225873,Aaj Ka Nanha Farishta,2000,6.4,7
tt0343048,Surakshaa,1995,4.1,186
tt0419468,Baabul,2006,5.4,"3,096"
tt0286505,Bhairavi,1996,5.6,33
tt1618430,Dum Maaro Dum,2011,6.2,"3,837"
tt4728218,Silver King,1957,-,-
tt0378818,Stunt King,1944,-,-
tt0080653,Friendship,1980,6.7,912
tt0405622,Aaghosh,II 1953,-,-
tt3368222,Angry Indian Goddesses,2015,7.0,"2,701"
tt6506096,Buchcha,2017,7.2,6
tt3508160,Shiv Ganga,1988,-,-
tt0278918,Amrit,II 1941,-,-
tt4194612,Anokhi Chaahat,2003,-,-
tt0396610,Ganga Bani Shola,1992,5.0,7
tt0231649,Ghar Ki Laaj,1993,-,-
tt3100304,Sau Saal Beet Gaye,1970,-,-
tt2556000,Ek Lootera,2001,6.8,8
tt0404240,Mission Mumbai,2004,3.9,24
tt2790994,Dahej,1981,-,-
tt1255873,Hari Puttar: A Comedy of Terrors,2008,1.9,283
tt1720091,Ek Din Aadhi Raat,1971,-,-
tt7064960,Hai Jani,1946,-,-
tt4882466,Ankush: The Command,2005,-,-
-,Omaya,,-,-
tt5227468,Beiimaan Love,2016,2.8,435
tt0155820,Labela,1966,-,-
tt2894540,Captain Bhawani,1999,-,-
tt0093299,Jawab Hum Denge,1987,5.8,35
tt0361720,Hum Matwale Naujawan,1961,-,-
tt4276512,Choti Si Mohabbat,2004,-,-
tt0329620,Soch,2002,4.4,85
tt0877595,Bhookh,1978,-,-
tt0377901,Farz,1947,-,-
tt0317985,Pehla Pehla Pyar,1994,5.2,106
tt0402742,Aage Mod Hai,1987,-,-
tt3544316,Bhedia Ka Bhoot,1980,-,-
tt3848468,Sali Gharwali Aur Bahar Wali,2001,-,-
-,Aafat-e-Ishq,2021,-,-
tt0497620,Fun: Can Be Dangerous Sometimes,2005,3.2,71
tt0056998,Dil Hi To Hai,1963,7.1,122
-,The Last Show,2021,-,-
tt0036192,Namaste,1943,-,-
tt2224541,Tutiya Dil,2012,5.0,34
tt0234174,Main Sunder Hoon,1971,6.5,47
tt0158217,Shravan Kumar,1984,7.5,8
tt3908834,Long Dark Road,2014,7.7,45
tt0264522,Delhi Express,1935,-,-
tt0196635,International Khiladi,1999,4.8,"2,053"
tt0215177,Shaher Ka Jadoo,1934,-,-
tt4332768,Sadhu Bana Shaitan,2004,-,-
tt4656678,Anjaane Log,1992,-,-
tt4714202,Ramad,2017,7.5,38
tt0172980,Pehla Nasha,1993,5.0,318
tt4579982,Ishq Click,2016,4.3,87
tt0308347,Haan Maine Bhi Pyaar Kiya,2002,3.7,"1,256"
-,Mission Majnu,,-,-
tt1566606,Omar Khaiyyam,1946,-,-
tt3260588,Bin Phere Free Me Tere,2013,4.5,22
tt2487104,Pitambar,1992,-,-
tt6237558,Artap,1982,-,-
tt1363125,Naughty @ 40,2011,2.5,287
tt0386543,Jaandaar,1979,4.6,5
tt4479178,A New Love Ishtory,2013,6.0,80
tt0242634,Magic Carpet,1964,-,-
tt4885370,Devi Mata,2005,-,-
tt0374112,Paapi Pet Ka Sawaal Hai,1984,5.2,20
tt0359215,Elaan-E-Jung,1989,5.7,80
tt0427590,Neelima,1975,-,-
tt2769584,Jiyo Aur Jeene Do,1969,-,-
tt6080746,Raag Desh,2017,8.2,371
tt3221168,Shahi Raqasa,1965,-,-
tt4522260,Main Hoon Rakshak,2001,-,-
tt7250834,The Last Tale of Kayenaat,2016,5.9,22
tt3063292,Anjane Mehman,1975,-,-
tt0154425,Dr. Madhurika,1935,-,-
tt0286934,Safari,1999,4.5,239
tt3643154,First Love,1961,-,-
tt0451805,Mala the Mighty,1948,-,-
tt4882734,Minus 1,2005,-,-
tt0382826,Mahabharat,1933,-,-
tt0465376,Aisa Kyon Hota Hai?,2006,4.0,20
tt1062241,Caravan,1956,-,-
tt0135515,Krishna,I 1996,4.7,309
tt1634329,Fruit & Nut,2009,2.8,70
tt0213621,Do Ladkiyan,1976,-,-
tt0187344,Naya Kadam,1984,6.0,48
tt0156387,Chal Baaz,1958,6.0,8
tt4550894,Saathi: The Companion,2005,-,-
tt0139443,Madhosh,1951,6.8,12
tt0243447,Nausherwan-E-Adil,1957,6.4,17
tt0301810,Sawaal,I 1982,6.1,56
tt0268359,Hill Station,1957,7.2,11
tt0403475,Salaami,1994,6.9,53
tt4461926,Deliyans,2017,-,-
tt3169704,Raqt,2013,4.3,6
tt3896240,Shamsheer,1967,-,-
tt0307682,Yeh Dil Aashiqanaa,2002,4.3,264
tt0272869,Sunehra Sansar,1936,-,-
tt1605790,Zokkomon,2011,4.0,344
tt0178179,Aakhri Nishchay,1988,-,-
tt0353974,Sanatta: The Silence,2003,-,-
tt0358960,Aurat Aurat Aurat,1996,6.0,9
tt0378851,Tarang,1952,-,-
tt0140399,Muthu,1995,7.6,"2,674"
tt0157125,Tulsidas,1954,6.6,14
tt0348521,Aapko Pehle Bhi Kahin Dekha Hai,2003,4.6,267
tt0216707,Dil Kya Kare,1999,5.1,"1,093"
tt6321144,Yusuf,I 2016,-,-
tt5052972,Yaara Silly Silly,2015,5.5,237
tt0349844,Muqaddar,1978,5.5,35
tt13406494,The Dark secrets of Tonhi,2014,-,-
tt0085785,Khandhar,1984,7.2,238
tt0375611,Black,2005,8.2,"33,582"
tt0052940,Jawani Ki Hawa,1959,4.7,6
tt0214869,Lagan,1955,-,-
tt0153497,Vasantsena,1934,-,-
tt8983166,Panga,2020,6.8,"5,244"
tt0046780,Biraj Bahu,1954,6.2,50
tt4720800,Saaligirah,1959,-,-
tt0213620,Do Badmash,1932,-,-
tt3411668,Enough Is Enough,II 2019,-,-
tt10530392,Penalty,2019,5.5,763
tt4523662,Mera Sab Kuchh Tera,2002,-,-
tt0231197,Aulad Ke Dushman,1993,3.8,33
tt0072777,Chhoti Si Baat,1976,8.3,"3,800"
tt0156930,Ram Rajya,1943,7.3,19
tt0391079,Dil Pardesi Ho Gayaa,2003,4.9,89
tt0484186,Pyasi Nigahen,1990,-,-
tt0383875,Andhaa Yudh,1987,7.3,69
tt0933175,Sun Zarra,2006,5.6,17
tt6613812,Angrezi Mein Kehte Hain,2018,6.8,"1,090"
tt8806502,Junction Varanasi,2019,3.7,22
tt6105972,Jhootha Pyar:The Naked Truth,2001,-,-
tt0267454,Duniya Rang Rangili,1957,-,-
tt0363455,Baali Umar Ko Salaam,1994,4.4,25
tt3673356,Mounie,1995,-,-
tt2222550,1920: Evil Returns,2012,4.8,"1,775"
tt0154434,Dulhan,1938,-,-
tt3439292,Accident,1965,-,-
tt0369269,Betaab,1952,-,-
tt3234482,Murder in Circus,1971,-,-
tt0086925,Baazi,1984,6.3,65
tt4329520,Pyaasi Nagin,2004,-,-
tt8706852,Hotel Milan,2018,3.7,75
tt0150102,Chhota Sa Ghar,1996,4.2,9
tt0337596,Chacha Zindabad,1959,7.2,12
tt2637672,Paap Ki Sazaa,1989,-,-
tt2791110,Nag Devta,1978,-,-
tt0052051,Parvarish,1958,6.8,70
tt0239048,Hoor-E-Misar,1932,-,-
tt4882600,Pyasi Bhabhi,2005,-,-
tt0479718,Mohabbat Aur Jung,1998,4.8,12
tt4599830,Nine Hours in Mumbai,2018,-,-
tt4194644,Aakrandan,2001,-,-
tt0244508,Faraar,1965,6.1,8
tt0268252,Detective,1958,6.4,15
tt0257827,Kaamyaab,1984,5.4,17
tt3415692,Mahabharat,2013,5.4,477
tt0232081,Mera Gaon Mera Desh,1971,7.1,298
tt10322456,Burhan vs afspa,2019,-,-
tt8351596,Mere Paas Baap Hai,2018,6.1,31
tt0361790,Kala Bhoot,1937,-,-
tt6711660,Babumoshai Bandookbaaz,2017,6.9,"1,919"
tt0047796,Abe Hayat,1955,4.8,21
tt0286421,Achanak,1998,4.0,242
tt9574398,JUNOON: Once Upon A Time In Calcutta,2017,-,-
tt0368194,Ram Bharose,1977,6.7,18
tt0368068,Neeyat,1980,5.5,22
tt0178212,Ab Kya Hoga,1977,4.8,24
tt0348824,Chalo Ishq Ladaaye,2002,4.4,517
tt7647198,Love and Shukla,2017,7.4,789
tt0248521,Taramati,1945,-,-
tt0358261,Vishnu-Devaa,1991,5.2,64
tt3967950,Aurat Mard,2003,-,-
tt2795374,Navaratri,1983,-,-
tt0499041,Kalyug,2005,6.5,"2,518"
tt0361917,Mohabat Ka Paigham,1989,5.0,8
tt0368022,Mera Yaar Mera Dushman,1987,4.3,9
tt11557920,Kosha,2020,-,-
tt0374343,Yahan Wahan,1984,6.5,13
tt0059354,Khandan,1965,6.9,142
tt1786535,Kis Kaam Ke Yeh Rishte,1995,6.6,5
-,Main Hoon Kaun,,-,-
tt0398185,Marde Maidan,1935,-,-
tt0230787,Sipahsalar,1956,-,-
tt0155948,Passing Show,1956,-,-
tt2361022,Deewana Main Deewana,2013,2.4,336
tt0384219,Jai Mahalaxmi Maa,1976,7.2,8
tt7284048,Nanhi Si Kali: Betiyaan,2018,-,-
tt0370468,Do Jhoot,1975,5.8,9
tt0039454,Heera,1947,-,-
tt1876259,Bhobhar - The Live Ash,2012,4.9,9
tt0437238,Hulchul,2004,7.0,"7,070"
tt0369687,Maine Jeena Seekh Liya,1959,-,-
tt0374117,Peechha Karro,1986,6.5,148
tt0483239,Bullet: Ek Dhamaka,2005,3.6,48
tt5137020,Mungerilal B Tech,2018,-,-
tt0041619,Mahal,1949,7.1,382
tt0495022,Ankahee,2006,4.1,362
tt0233226,Anokha Bandhan,1982,7.4,93
tt8394576,The Zero Line,2017,6.5,11
tt4929846,Sha Na Na,2002,-,-
tt0380305,Deen Aur Imaan,1979,-,-
tt0154653,Ishk Ishk Ishk,1974,7.3,59
tt6149820,Zoo,II 2018,5.7,73
tt1281896,Agent 123,1983,-,-
tt2624346,Mr. X,1987,7.0,5
tt1865546,Tu Hi Ram Tu Hi Krishna,1976,-,-
tt9476788,Raj Mahal,1946,-,-
tt0176072,Pyaar Diwana,1972,6.1,14
tt3631212,Strings,2006,-,-
tt0123370,Return of Robin Hood,1988,7.0,27
tt0358184,Sweekar,1973,6.9,14
tt9309570,Uns,2018,-,-
tt2265191,Bumboo,2012,6.0,979
tt6209476,Kora Badan,2003,-,-
tt4897126,Prem Hatya,2001,-,-
tt1534496,Pyaar Kiya Nahin Jaata..,2003,6.2,12
-,12 Bulbule,2021,-,-
tt6615584,Woh,2017,8.0,20
tt0214123,Shri Ganesh Janma,1951,-,-
tt0319736,The Legend of Bhagat Singh,2002,8.1,"15,006"
tt0476057,Film Star,2005,5.2,60
tt0155788,Kachche Heere,1982,5.3,27
tt2160093,Bandook Dahej Ke Seenay Par,1989,-,-
tt0473474,Doraemon: Nobita to fushigi kazetsukai,2003,6.9,426
tt5310788,Toofan Mail,1955,-,-
tt0246456,Bazaar,1982,7.3,466
tt4239544,Yari Dosti,1989,-,-
tt5316250,Saajan Ke Liye,1995,-,-
tt0176074,Pyar Ki Pyas,1961,5.8,13
tt0232048,Manmohan,1936,-,-
tt1642195,Dosh,2007,5.4,12
tt0090358,Yudh,1985,6.1,171
tt3479238,Raajdrohi,1979,-,-
tt0405484,Yaad Rahe,1940,-,-
tt4507108,Ladenge Marte Dam Tak,2002,-,-
tt1244116,Qazzak Ki Ladki,1937,-,-
tt3745900,Nadaan Ladkiyaan,2000,-,-
tt0277981,Rahul,2001,5.5,248
tt0085178,Ardh Satya,1983,8.2,"1,581"
tt3065706,Gupt Shastra,1975,-,-
tt0300980,Baseraa,1981,6.8,130
tt1159229,Mere Gharib Nawaz,1973,-,-
tt0338490,3 Deewarein,2003,7.8,"2,304"
tt0386371,Chandi Ki Deewar,1964,-,-
tt3852214,Mita De Bindiya Utha De Bandook,2000,-,-
tt4276472,Chanchal Padosan,2004,-,-
tt1947973,Bin Bulaye Baraati,2011,3.8,255
tt1020937,Awarapan,2007,7.3,"6,605"
tt5943306,Freaky Ali,2016,4.9,"2,610"
tt0239341,Devi Putrudu,2004,5.8,255
tt0175450,Apradh,1972,6.8,70
tt7742704,Meri Nimmo,2018,7.1,281
tt0154375,Dakshayajna,1934,-,-
tt9150950,Dobaara,2018,7.0,58
tt0420250,Thoda Tum Badlo Thoda Hum,2004,4.9,17
tt2924528,Reshma Ki Jawani,1990,6.6,14
tt0286503,Betaabi,1997,4.6,103
tt0357808,Janam Janam Ke Saathi,1965,-,-
tt0208903,Disco Dancer,1982,6.5,"1,266"
tt0157027,Sher-e-Jungle,1937,-,-
tt3916794,Beauty Parlour,2002,-,-
tt0178176,Aakhri Insaaf,1980,4.9,10
tt1228744,Pranali: The Tradition,2008,5.9,36
tt0242832,Saat Sawal Yane Haatim Tai,1971,-,-
tt0233220,Anjaana,1969,5.5,46
tt1309415,Bhoola Bhatka,1976,-,-
tt0158381,Zevar,1987,6.7,38
tt0341496,Nakhuda,1981,6.4,29
tt0080514,Chakra,1981,6.9,140
-,Doctor G,,-,-
tt6537508,Behen Hogi Teri,2017,5.5,"1,834"
tt3508204,Vasudha,1988,-,-
tt13438922,All Ladies Do It,2020,6.7,377
tt2795610,Door Door Paas Paas,1983,-,-
tt2761564,Lady Killer,1968,-,-
tt2140315,Raaz 3: The Third Dimension,2012,4.0,"3,490"
tt5013008,Fraud Saiyyan,2019,4.2,656
tt11067726,Barah by Barah,2021,-,-
tt9438606,Zindagi,1942,-,-
tt3920636,Pyaase Armaan,2002,-,-
tt9445540,Naya Zamana 1939,1939,-,-
tt2780600,Mahadaan,1984,-,-
tt2708004,Humne Pyar Kiya,1991,-,-
tt1483815,Vidhyaarthi: The Power of Students,2006,5.2,12
tt0820058,Darpan Ke Peechhe,2005,6.3,13
tt3673974,Maa Ki Shakti,1996,7.8,25
tt4801970,Mano Na Mano,1955,-,-
tt1501301,Morning Walk,2009,4.7,61
tt2761644,Do Matwale,1966,-,-
tt4909752,Rangoon,II 2017,5.6,"3,856"
tt6571548,The White Tiger,2021,7.1,"45,185"
tt3673692,Jai Dhakshineshwari Kali Maa,1996,6.8,5
tt2619902,Pucca Badmaash,1991,-,-
tt0357964,Nirmaan,1974,7.7,6
tt9454720,The Last Don,2014,5.0,5
tt0248102,Indrasen,1952,-,-
tt11554586,Bedhadak,2006,-,-
tt0114153,Policewala Gunda,1995,5.1,53
tt2644950,Bistar,1986,-,-
tt0378633,Raadha Aur Seeta,1979,5.4,7
-,Sakhi,,-,-
tt0363846,Nishana,1995,5.2,28
tt5460016,ISIS,2017,6.4,18
tt6625884,An Unspoken Love Story,2015,-,-
tt0985636,Laaga Chunari Mein Daag: Journey of a Woman,2007,5.3,"2,325"
tt0246801,Naiyya,1979,6.8,15
tt5713232,Madaari,2016,7.6,"13,456"
tt0361936,My Love,1970,6.9,23
tt0378980,Vijay Lakshmi,1943,-,-
tt4879044,Kiska Hai Intezaar,2005,-,-
tt0380384,Ghamandee,1981,4.8,13
tt4007558,Shaandaar,2015,3.5,"5,176"
tt7212754,Ludo,2020,7.6,"30,179"
tt10964468,Shakuntala Devi,2020,6.1,"8,259"
tt2971560,Ram Raaj,2008,4.4,167
-,Prithviraj,2021,-,-
tt3530450,Badle Ki Raat,1991,-,-
tt0101437,Beta,1992,6.3,"1,930"
tt0178196,Aap Ki Khatir,1977,6.3,27
tt4066270,The World of Fashion,2013,6.8,6
tt0488840,Koi Aap Sa: But Lovers Have to Be Friends,2005,5.2,229
tt9654806,2 Band Radio,2019,-,-
tt4330062,Sambandh - The Relation,2004,-,-
tt0358106,Sati Savitri,1964,6.3,6
tt4772158,Utho Aur Laro,2015,-,-
tt5472700,Saat Kadam,2021,6.1,"1,468"
tt0381141,Do Naina,1947,-,-
tt0373970,Khanjar,2003,3.3,58
tt0359808,Parivaar,1987,6.9,49
tt0402740,Aag Aur Toofan,1975,-,-
tt9643832,Gho Gho Rani,2019,9.2,28
tt0315292,Bin Phere Hum Tere,1979,6.7,25
tt5308458,Maa Aur Devar,1978,-,-
tt0884111,Kuch To Gadbad Hai,2004,7.6,38
tt3720210,Junglee Bahar,1993,-,-
tt0074417,Do Anjaane,1976,6.9,416
-,Life of Kukku,,-,-
tt0232256,Paisa,1957,-,-
tt0260158,Majboor,1989,5.3,39
tt1608777,"LSD: Love, Sex Aur Dhokha",2010,7.1,"5,310"
tt13834880,Luka Chuppi,III 2019,-,-
tt3473610,Commercial Pilot Officer,1963,-,-
tt1808425,Qatil Dilruba,1989,-,-
tt0045506,Anarkali,1953,7.2,71
tt0242658,Maya Jaal,1962,-,-
tt2898692,Dhuan Hi Dhuan,1994,-,-
tt0231489,Dorangi Duniya,1933,-,-
tt3077508,Inspector Rekha,1973,-,-
tt0233345,Bindya,1960,5.7,12
tt0471915,Share Bazaar,1997,5.4,5
tt3737026,Club Dancer No.1 Gulabi Raatein,2000,-,-
tt1252594,Aasma: The Sky Is the Limit,2009,3.8,46
tt0377622,Chand Chakori,1945,-,-
tt0405873,Dil Ka Doctor,1995,3.6,20
tt1703958,Ek Main Aur Ekk Tu,2012,5.7,"6,429"
tt0235963,Akashdeep,1965,6.5,31
tt3562404,Deccan Queen,1962,-,-
tt0381988,Desh Bhakta,1940,-,-
tt4763298,Main Bhi Maa Hoon,1965,-,-
tt0156477,Dilawar,1936,-,-
tt10334286,Chhorriyan Chhoron Se Kam Nahi Hoti,2019,6.7,25
tt13217238,Legends of Vikasnagar,2021,-,-
tt13491678,Bahattar Hoorain,2019,8.8,23
tt0358052,Pyaasi Atma,1988,6.1,7
tt0499375,Guru,2007,7.7,"22,223"
tt0118957,Deewana Mastana,1997,6.7,"2,426"
tt4319640,Khalnayak,2004,6.5,11
tt0298078,Navrang,1959,6.5,139
tt3074770,Chalees Chor,1976,-,-
tt0047816,Amanat,1955,7.1,15
tt2804026,Aurangzeb,2013,6.5,"3,947"
tt5197544,Baar Baar Dekho,2016,5.3,"6,301"
tt10137064,PICK POCKET,1989,-,-
tt4966302,Meri Jaan Ki Baazi,2001,-,-
tt0134047,Rail Ka Dibba,1953,8.0,36
tt6611040,Bhanwarey,2017,6.8,58
tt0379347,Laadla,1954,-,-
tt2022509,Pyaas,1956,-,-
tt11611348,Dhouns,2006,-,-
tt3509212,Shaadi Kar Lo,1978,-,-
tt10050292,Reincarnation,I 2019,-,-
tt0231630,Gambler,1960,-,-
tt0173301,Taaqat,1995,4.9,88
-,Project Kahuta,2021,-,-
tt5226652,The Coal Mafiaa,2012,-,-
tt4541102,Uvaa,2015,4.8,143
tt3437384,Tarzan Aur Hercules,1966,-,-
